,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
39,1020100041218.0,1009902600000.0,03-05-2010,Composition for treating or alleviating obesity or hyperlipidemia comprising black garlic extract,Industry-Academic Cooperation Foundation of Kyungwoon University; eui-sung farm partnership corporation,Company,South Korea,"KU,SAE-KWANG; JUNG,YOUNG-MI; YOO,MYUNG-JIN; LEE,DONG-SUB; LEE,SEON-HA",South Korea,Herbal medicine invention with shows excellent effect in antiobesity and the treatment of the symptoms of metabolic syndrome caused by it,Produced by the process of fermentation of black garlic extract containing the active ingredient,Black garlic,Obesity or hyperlipidemia,Y,2010.10.20,2010.10.26,A61K 36/8962; A61P 3/04; A61P 3/06
40,1020080039285.0,1009630940000.0,28-04-2008,Pharmaceutical composition for the anticancer comprising the extracted protein or peptide from Solanum tuberosum L cv. Gogu Valley,"MediTronBio Co., Ltd.; Industry-Academic Cooperation Foundation, Chosun University; KNU-Industry Cooperation Foundation",Company,South Korea,"LIM,Hak-Tae; KIM,Youn-Soo; WOO,Cheon-Seok; HWANG,Won-Nam; LEE,Woo-Jong; PARK,Yoon-Kyung; HAHM,Kyung-Soo; KIM,Jin-Young",South Korea,"Pharmaceutical composition for anti-cancer containing protein extract extracted from the acetablum valley potatoes or the peptide separated from this as an active ingredient, wherein the composition is very safe with no toxicity as such"," The extract is selected from liquor, refinement, granule agent, capsule, suspension agent, syrup agent, ointments or injection with formulation",Solanum tuberosum L cv. Gogu Valley,Cancer,Y,2010.06.01,2010.06.10,A61K 36/81; A61P 35/00
41,1020107010955.0,1009993170000.0,22-09-2006,Agent for improving insulin resistance,"MORINAGA MILK INDUSTRY CO., LTD.",Company,South Korea,"TANAKA,Miyuki; MISAWA,Eriko",South Korea,Herbal medicine for treating hyperinsulinism blood trouble in which the insulin resistivity is suppressed wherein the active compound has a cyclo lanostane skeleton,Extracted using organic solvent to isolate the active ingredient of the gramineous plants,Aloe,Improving insulin resistance,Y,2010.12.02,2010.12.09,A61K 31/704; A61K 31/575; A61P 3/10
42,1020077024499.0,1009934870000.0,31-05-2004,Process for Making Caralluma Extracts and Uses,"RAJENDRAN, Ramaswamy; RAJENDRAN, Kamala",Individual,South Korea,"RAJENDRAN, Ramaswamy; RAJENDRAN, Kamala",South Korea,Caralluma extract which can be standardized and used as a pharmaceutical and food additive which prevents the glycoside from being disassembled and can reduce the non- glycoside component,"The extract is obtained by crushing or milling, followed by extraction, concentration, drying, pulverization, sieving and admixture step of contacting the diluting agent ",Caralluma,-,N,2010.11.04,2010.11.10,A23L 1/30; A23L 1/29
43,1020057016403.0,1009836470000.0,04-03-2004,Composition for treating hepatitis C,"Original Image Co., Ltd.",Company,South Korea,"YOSHIDA,Satoshi; KANEKO,Shuichi",South Korea,"Herbal medicinal composition for treating hepatitis C in which hepatomegaly and erythema palmare, etc can can be cured and which is useful for treating patients in which the value of C type permanent exposure vRNA amount is high among C type chronicity hepatitis patient",Variety of herbal plant composition,"Pumpkin seed, Carthami Flos (Safflower), Plantago asiatica (Plantago asiatica L.) and Lonicerae Folium",Hepatitis C,Y,2010.09.15,2010.09.24,A61K 36/15; A61K 36/286; A61P 1/16; A61K 36/68
44,1020080005672.0,1009890930000.0,18-01-2008,Composition Comprising the Extracts of Branch of Lindera obtusiloba for Prevention and Treatment of Cardiovascular Diseases,"YANG JI CHEMICAL CO., LTD.; HAN WHA PHARMA CO., LTD.",Company,South Korea,OakMin-Ho; Leejung-ok; ChoiWoon-Sun; SohnJung-Duk; KimJong-Hoon; LimJeeWoong; RheeChungKeun,South Korea,Invention which improves the control of blood pressure and blood vessel endothelial cell malfunction (endothelial dysfunction) and can be used as a medical supply for prevention and treatment of the cardiovascular disease or as a health functional food,The ginger extract strongly hinders the NAD (P) H oxidase and simultaneously controls contraction and relaxation of the vascular smooth muscle,Ginger,Cardiovascular disease,Y,2010.10.14,2010.10.25,A61K 36/9068; A61P 9/02
45,1020070097967.0,1009548650000.0,28-09-2007,Pharmaceutical composition comprising inhibitors of cell adhesion molecule isolated from Piper longum for the prevention and treatment of inflammatory disease,Korea Research Institute of Bioscience and Biotechnology,Research Organisation,South Korea,"Rho,Mun-Chual; Kim,Young-Kook; Lee,Hyun-Sun; Jun,Chang-Duk; Kim,Koanhoi; Lee,Seung-Woong; Choi,JungHo; Song,JaeJun",South Korea,"Pharmaceutical composition for infectious diseases by ICAM-1 including one compound in the active ingredient among the compounds of the chemical formula 1 through 4 and the disease selected from the group consisting of the systemic lupus erythematosus, pachydermia, etc",Has preventive effect on a variety of inflammatory diseases, Piper longum,Inflammatory/ infectious diseases,Y,2010.04.19,2010.04.28,A61K 36/67; A61P 31/00
46,1020070097968.0,1009548660000.0,28-09-2007,Pharmaceutical composition comprising inhibitors of cell adhesion molecule isolated from Piper nigrum for the prevention and treatment of inflammatory disease,Korea Research Institute of Bioscience and Biotechnology,Research Organisation,South Korea,"Rho,Mun-Chual; Kim,Young-Kook; Lee,Hyun-Sun; Jun,Chang-Duk; Kim,Koanhoi; Lee,Seung-Woong; Choi,JungHo; Song,JaeJun",South Korea,"Pharmaceutical composition for infectious diseases by ICAM-1 including one compound in the active ingredient among the compounds of the chemical formula 1 through 4 and the disease selected from the group consisting of the systemic lupus erythematosus, pachydermia, etc",Has preventive effect on a variety of inflammatory diseases,Piper nigrum,Inflammatory/ infectious diseases,Y,2010.04.19,2010.04.28,A61K 36/67; A61P 29/00
47,1020080031999.0,1009951630000.0,07-04-2008,Pharmaceutical composition comprising extracts of Chrysanthemi Flos for treating and preventing diabetes and diabetic complications,"KIM, SUNG JIN",Individual,South Korea,"KIM, SUNG JIN",South Korea,Invention for treating diabetes in which the Chrysanthemi Flos extract can be used as a hypoglycemic agent and a diabetic inhibition agent, The composition includes the Chrysanthemi Flos extract in 0.5~ 50 weight percent about the total weight of composition,Chrysanthemi Flos ,Diabetes,N,2010.11.11,2010.11.17,A61K 36/28; A61P 3/10
48,1020080061614.0,1009913980000.0,27-10-2010,Compositions for anti-inflammation containing Desmarestia viridis extracts as an active ingredient,KOREA INSTITUTE OF SCIENCE AND TECHNOLOGY,Research Organisation,South Korea,"UM,ByungHun; PAN,CHEOL-HO; LEE,SaetByoul; LEE,JAEKWON; KIM,ChulYoung; NHO,ChuWon; SONG,Dae-Geun; YANG,HyunOk; KIM,MyungSoo",South Korea,"Invention for treating inflammatory diseases where the composition can be used for the medical supplies for prevention and treatment of the disease, as a health functional food or as a performance feed","The nitrogen oxide (NO) and prostaglandin E 2 in the plant extract composition show suppressive effect against inflammation, while the inductiveness nitrogen oxide synthetic enzyme (iNOS) and interleukin -1 β  show anti-expression effect",Desmarestia viridis,Inflammatory diseases,Y,2010.10.27,2010.11.02,A61K 36/03; A61P 29/00
49,1020090117970.0,1009944440000.0,01-12-2009,Polysaccharide extracted from above ground part of Astragalus membranaceus and pharmaceutical composition comprising the same,KNU-Industry Cooperation Foundation,Company,South Korea,"Lim,Jung-Dae; Yu,Chang-Yeon; Cheoi,Dae-Sung; Choi,Yoo-Soon; ChungIll-Min; Hong,Soon-Yeol",South Korea,A pharmaceutical composition containing Astragali Radix extract and having vital defense function and immunostimulating activity,"The average molecular weight (Mw) of the polysaccharide extracted is 72,000 through 375,000 dalton",Astragali Radix,-,Y,2010.11.09,2010.11.16,A61K 36/481; A61P 37/02; C08B 37/00
50,1020080053511.0,1009622920000.0,09-06-2008,Pharmaceutical composition for preventing and treating diabetes comprising extract of Mulberry leaves-Phellinus linteus mycelia,"BIG Co., Ltd.",Company,South Korea,ChungJongSang; KimHaeMan; LimSoonSung; JungJuYoung; KwonSoonBae,South Korea,"Composition comprising mulberry leaves Phellinus linteus extract having the blood sugar control effect without side effects, which can be used as a pharmaceutical composition or health food","Obtained by the process of drying, mixing with rice, inoculating in the autoclave after sterilization and pulverizing in the solvent","Phellinus linteus mycelia, rice",Diabetes,Y,2010.06.01,2010.06.11,A61K 36/07; A61P 3/10
51,1020070093644.0,1009510550000.0,14-09-2007,"Extract of Codonopsis lanceolata for Strength of Animal's Immunity, Thereof Method and Use",REPUBLIC OF KOREA(Animal and Plant Quarantine Agency),Research Organisation,South Korea,"KIM,JongMan; KIM,JaeMyung; LEE,HeeSoo; CHANG,GeumChan; PARK,ShinYoung; CHO,YunSang; LEE,MyungHun; YOON,SoMi; PARK,JungWon; JEE,SoonOk; JUNG,SukChan",South Korea,"An extract from Codonopsis lanceolata making the immunogenicity of animal reinforced and a manufacturing method thereof, which can be extensively used as a vaccine adjuvant additive and adjuvant treatment, etc",The immunoadjuvant with the drugs for animal use has the effect of making all kinds of activities and cytokine production of the neutrophil and reinforcing the immune system respectively,Codonopsis lanceolata,-,Y,2010.03.29,2010.04.06,A61K 36/344; A61P 37/02
52,1020087027289.0,1010103700000.0,06-11-2007,Herbal formulation for treatment of depression and other related disorders and method of preparing the same,Vita Green Health Products Co Ltd,Company ,-,"Chan Hei,Ling Helen ",-,Composition of the raw materials,Herbal formulation containing the extracts,"Draconis, Concha Ostreae, Fructus Tritici Aestivi, Bulbus Lilii, Radix Rehmanniae, Caulis Polygoni Multiflori, Fructus Jujubae, Flos Albiziae, Radix Et. Rhizoma Glycyrrhizae Praeparata Cum Melle, Sclerotium Poriae Circum Radicem Pini, Caulis Bambusae in Taenia, and Rhizoma Zingiberis ",Depression,Y,17.11.2011,25.11.2011,"A61K 36 /899 , A61K 36/804 ,A61K 36/896 ,A61P 25/24"
53,1020080113929.0,1011033930000.0,17-11-2008,Composition containing a herbal extract for preventing and treating respiratory organ disease,Ahn Gook Pharmaceutical Co Ltd,Company ,-,"Auh jin Kim,Chang Hwan Han,Chanag Kyun,Yeon Sung,Hum Choi,Seung in ",-,Provided to loosen phlegm and to ensure anti-histamine activation.,"Powder, granule, tablet, capsule, suspension, emulsion, aerosol, suppository, or sterilization injection solution.",Phellodendri cortex and Siegesbeckiae Herba,Respiratory organ disease,Y,30.12.2011,05.01.2012,"A61K 36/75 ,A61K 36/28 , A61K 36 /634 , A61P 11/14"
54,1020090012642.0,1010722640000.0,16-02-2009,Composition comprising mixed herbal extract of Lonicera japonica THUNB and Anemarrhena asphodeloides BUNGE preventing and treating arthritis,University Industry Cooperation Group of Kyung Hee University whan in pharmaceutical company ,Company ,-,"Dong-Suk, Park,Myung Chul, Yoo,CHOI, Do-Young,LEE JAE DONG,Yang Hyung In,BAEK, Yong-Hyeon,HUH, Jeong-Eun,Kim Kyoung Soo,CHO, Yong-Baik,JUNG In ho,HUR, Jong Hyun
",-,Provided to suppress inflammatory cytokine and mediator and reduce pain.,Extraction of raw materials,Lonicera japonica,Arthritis,Y,05.01.2011,11.10.2011,"A61K 36/35 , A61K 36/8964,A61P 19/02"
55,1020100112814.0,1010880040000.0,11-12-2010,Composition for treating irritable bowel syndrome comprising fermented herbal mixture,Dongguk University Industry Academic Cooperation Foundation,Research organisation ,-,"Shin,Young-JUNE HAN,DONG-OH  CHANG,SOO-IM  LEE,JI-HY",-,Composition of the raw materials,Nutraceutical food,"Atractylodis Rhizoma alba, nuruk, and Dolichos lablab L",Irritable bowel syndrome,Y,23.11.2011,01.12.2011,"A61K 36/284 , A61K 36/185 ,A61P 1/18 , A61P 1/00"
56,1020070137167.0,1010709920000.0,26-12-2007,Composition comprising the herbal mixed extract showing hair-growth stimulating activity and preventing activity from hair loss,Industry academic coorperation foundation Daegu Haany University,Research organisation ,-,"Yang Chaeha,KangJooBong,Hwamg meeyul ,LEEJinYoun",-,Hair-growth stimulating activity,"Tablet, capsule, pill, and liquid","Rehmannia glutinosa Libschitz var. purpurea Makino, Polygonum multiflorum THUNB., and Dioscoria tenuipes",Hair loss,Y,29.09.2011,26.12.2007,"A61K 8/97 , A61Q 7/00"
57,1020080133429.0,1010275550000.0,24-12-2008,Composition comprising the mixed herbal extract having hepatoprotective activity and preventing and treating hepatitis,KimSoo Hak,Individual ,-,Kim Soohak,-,Composition of the raw materials,"Powder, granule, tablet, capsule, or beverage","Scutellariae Radix, Ponciri Fructus, Rhei Rhizoma, Paeoniae Radix, and Bupleuri Radix",Hepatitis,N,30.03.2011,06.04.2011,"A61K 36/539 , A61K 36/708 ,A61P 1/16 , A61K 36/75"
58,1020070137168.0,1010709460000.0,26-12-2007,Cosmetic composition comprising the herbal mixed extract showing hair-growth stimulating activity and preventing activity from hair loss,Industry academic coorperation foundation Daegu Haany University,Research organisation ,-,"Yang  ChaeHa,KANGJooBog,HWANGMeeYul,LEEJinYoung,LEE MinJung",-,Composition of the raw materials,"Hair tonic, hair conditioner, hair essence, hair lotion, hair nutrition lotion, hair shampoo, hair rinse, hair treatment, hair cream, hair aerosol and hair soap","Rehmannia glutinosa Libschitz var. purpurea Makino, Polygonum multiflorum THUNB., and Dioscoria tenuipes",Hair loss,Y,29.09.2011,06.01.2011,"A61K 8/97 ,A61Q 7/00"
59,1020110067662.0,1010734780000.0,07-08-2010,"Method for preparing health functional food comprising herbal medicine extract of Gastrodia elata, Acanthopanax sessiliflorum, Angelica gigas and Cnidii Rhizoma having antioxidant effect",Namyong pharmaceutical farming corp gapyfood ,Corporation co.ltd,-,"Choiminhyu,Choichanguk ,Kwonleeseong ,Kimyoungpill,Kimhyungtae,Choisoyoung ,Jeongseungil ,Doeunsou",-,Neutraceutical food with antioxidative effect,Extraction of raw materials,"Gastrodia elata, Acanthopanax sessiliflorum, Angelica gigas and Cnidii Rhizoma",-,Y,07.01.2011,17.01.2011,"A61K 36/8988 , A61K 31/7028 , A61K 36/234 , A61K 36/254"
60,1020080125788.0,1010712940000.0,12-11-2008,Composition for inhibiting obesity comprising mixture of Herbal mixture extract of Ephedrae Herbal gypsum and Atractylis chinensis and extract of green tea as an active ingredient,University Industry Cooperation Group of Kyung Hee University,Research organisation ,-,"LEE JaeDong,RYU BongHa,KIM NamJae,CHOI HyuckJai,CHOI DoYoung",-,To reduce neutral lipid concentration in blood,Extraction of raw materials,Ephedrae Herba gypsum and Atractylis chinensis and extract of green te,Obesity,Y,03.09.2011,30.09.2011,"A61K 36/17 , A61K 36/284 , A61P 3/04"
61,1020090039266.0,1010344050000.0,05-06-2005, Antibiotic composition containing herbal medicine extracts ,Lee jungbok,Individual ,-,Lee jungbok,-,A composition for relieving and preventing acne is provided to apply to various field including cosmetic product,"Cream lotion, body cleanser or soap","Ligsticum chuanxiong, Scutellaria baicalensis, Coptis japonica, Adenophora triphylla var.japonica, Schizonepeta tenuifolia, Morus alba, Gardenia jasminoides, Fritillaria thunbergii, and Glycyrrhiza uralensis",Acne,N,03.05.2011,12.05.2011,"A61K 8/97 ,A61Q 19/00"
62,1020080070124.0,1010716190000.0,18-07-2008, Hwakwaja for promoting heath having korean hernal medicines ,Hoseo University Academic Cooperation Foundation,Research organisation ,-,"Kangmyunghwa ,Joung YongMyeon,KIM SooKyung ,LEEJongHwa",-,"Maximize health improvment function, to facilitate digestion and absorption",Medicine powder," Ginseng Liriope muscari and Schisandra chinensis, the Angelicae tenuissimae Radix shift",-,Y,04.01.2011,04.01.2011,"A23G 3/34 , A21D 6/00 , A23G 3/48 , A23G 3/36 , A23L 3/30"
